2793,56,r
2793,56,S
2795,51,M
2796,56,M
2797,56,r
2800,53,S
2801,60,S
2804,48,M
2805,55,M
2806,56,r
2809,56,S
2810,54,r
2810,53,S
2812,62,M
2813,52,M
2814,58,M
2815,60,r
2818,58,S
2819,52,r
2819,54,S
2822,53,M
2823,52,M
2824,58,r
2826,55,S
2828,53,M
2829,61,M
2830,59,r
2832,55,S
2834,53,M
2835,57,M
2837,53,S
2838,50,r
2838,48,S
2840,61,M
2841,61,M
2842,52,r
2845,53,S
2846,54,r
2846,58,S
2848,53,M
2849,49,M
2850,51,M
2851,53,r
2853,53,S
2854,52,S
2855,53,r
2855,48,S
2858,59,S
2859,54,r
2859,49,S
2862,56,S
2863,55,S
2866,60,M
2867,51,M
2868,52,r
2871,51,S
2872,52,S
2875,58,S
2876,57,S
2879,51,S
2880,57,S
2881,53,r
2883,54,S
2884,56,S
2885,59,r
2885,52,S
2888,51,S
2889,55,S
2892,57,S
2893,55,S
2894,58,r
2894,47,S
2896,53,M
2897,56,M
2898,51,M
2901,56,S
2902,54,S
2903,58,r
2903,59,S
2905,57,M
2906,62,S
2907,55,S
2910,58,M
2911,57,M
2912,52,r
2915,56,S
2916,55,r
2916,54,S
2918,52,M
2919,53,M
2920,54,M
2921,54,r
2924,55,S
2925,55,r
2925,56,S
2927,56,M
2928,52,M
2929,55,M
2930,52,r
2933,54,S
2934,55,r
2934,54,S
2937,58,S
2938,56,S
2939,54,r
2941,54,M
2942,54,M
2943,55,r
2946,57,S
2947,56,r
2947,57,S
2950,57,M
2951,52,M
2954,54,S
2955,53,S
2958,52,M
2959,55,M
2960,54,r
2963,51,S
2964,54,r
2964,53,S
2966,52,M
2967,56,S
2968,66,r
2968,54,S
2970,58,M
2971,45,M
2972,54,M
2973,57,r
2976,53,S
2977,54,r
2977,55,S
2980,58,S
2981,53,S
2984,54,S
2984,53,M
2985,52,S
2986,52,r
2986,54,S
2989,56,S
2990,55,r
2990,51,S
2993,57,S
2994,55,r
2994,54,S
2997,52,S
2998,52,S
3001,52,M
3002,54,M
3003,53,r
3006,53,S
3007,55,S
3010,57,M
3011,51,M
3012,54,r
3015,54,S
3016,55,r
3016,54,S
3018,59,M
3019,51,M
3020,52,M
3021,54,r
3023,52,S
3024,57,S
3025,58,r
3025,55,S
3027,51,M
3028,56,M
